d100,Entry
96,"A wasp's nest built out of an old spellbook. Disassembling and reassembling the spells has mostly destroyed them, but careful examination by a magic user reveals that they belonged to the school of Necromancy. An entire day spent carefully dissecting the nest may allow it to be used as a spellbook, granting a random 3rd level Necromancy spell. Roll Intelligence (Arcana) DC20 to decipher the spell (Identify doesn't work, as the spell isn't intact yet), plus an additional 8d20 to represent each hour working on the nest - any 1s trigger a wild magic surge for that hour. The nest contains no living wasps, and can be taken with you if enough time is dedicated to digging it out of the wall."
97,"A small animal dissection room. The walls are covered in carefully framed and preserved dissected animals - a rabbit, a crow, a cat, and many others - each one spread and pinned open with its internal organs pinned around it. On the desk is a robin in the process of being dissected, with tools neatly laid out around it. The room smells strongly of formaldehyde, and the tools don't show any signs of rust or age."
98,"A child's bedroom, with a child seemingly asleep in the bed. Closer examination reveals that the child is dead, but without any visible means of death or signs of decay. The first person to touch the child will start to receive dreams of the room, with the child standing in it looking sad. At first the child is at the opposite end of the room, but with each dream they get closer and start to reach out their hand. After seven such dreams, the child will take the character's hand in the dream, and smile. Once this happens, the child's ghost will attempt to Possess the character (see Ghost / Possession) - the child doesn't mean any ill will, just wants to be alive again. Remove Curse will end the dreams."
99,"A strange pendant. Anyone looking at it gets a foreboding sense of dread. If no one touches it, the pendant appears in other rooms. It's always in an unobtrusive location within each room. If anyone checks, the pendant is indeed missing from it's previous location."
100,"A creepy marionette puppet sitting in an armchair. When you look away or leave the room, the next time you see the armchair, the strings are cut and the puppet is missing."

d100,Entry

1,Magical Memory Deletion - Will delete unwanted or unhappy memories for a price.
2,"Magical Tattoo Shop - Get tattoos imbued with magic, either gives stat bonuses or allows the use of a once daily skill."
3,"Magical Fireworks Makers - creates fireworks that are much more impressive than normal fireworks, and twice as big."
4,Magical Teleportation. Teleport where you need to go.
5,TelEx. Teleport Express will deliver your items wherever you need overnight.
6,Magical Animal Breeder - Breeds magical animal companions for mounts or pets.
7,Dream Delvers - Allows someone to enter their dreams and create whatever they want inside.
8,"Magic Item Hunter - will find specific magic items and sell them to you for an increased cost, depending on the rarity of course."
9,Medium - A necromancer that will become possessed temporarily by the spirit of a departed loved one for a fee.
10,A wizard who casts fly on people who pay and want to fly.
11,A wizard who uses Major Image to recreate a scenario or for a play.
12,Merlo's Moving Company - uses Mage Hand and Telekinesis to move your boxes.
13,Restaurant that uses magic to create catered food for events.
